transaction_id,customer_id,atm_id,candidate_rank,candidate_selection_score,distance_to_atm,distance_from_recent_activity,distance_available,atm_withdrawal_count,atm_withdrawals_1h,atm_withdrawals_24h,atm_fraud_count,atm_fraud_rate,atm_recent_activity,atm_history_available,local_fraud_density,local_fraud_density_available,linked_account_count,suspicious_account_count,network_features_available,data_source,linkage_type,distance_method,target_generation_score,target_selection_probability,target
TXN000083270,CUST059984,ATM08731,4,0.9350952963638471,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7460744933867897,0.19354819279433177,0
TXN000083270,CUST059984,ATM04403,5,0.9349495342287706,,,0,2,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7467813962027385,0.19430979710782897,0
TXN000083283,CUST041603,ATM02412,1,0.9444583991573827,,,0,5,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7578483218876193,0.1979062076806601,0
TXN000083283,CUST041603,ATM08325,2,0.9444583991573827,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7426676532075848,0.18189983376801472,0
TXN000083283,CUST041603,ATM02218,3,0.9440879182439363,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7595253280000606,0.19975865652553929,0
TXN000083283,CUST041603,ATM02929,4,0.9440879182439363,,,0,2,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7750280656761094,0.21772574948689086,1
TXN000083283,CUST041603,ATM08185,5,0.9440879182439363,,,0,3,0,0,1,0.3333333333333333,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7621648944991674,0.20270955253889494,0
TXN000083397,CUST002122,ATM08025,1,0.9739197823417662,,,0,2,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7702764217034507,0.18435164375313126,0
TXN000083397,CUST002122,ATM05773,2,0.9738356356090216,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7743456182742484,0.18856668081957217,0
TXN000083397,CUST002122,ATM00019,3,0.9737015723066845,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.8056436300141806,0.22437741709119413,0
TXN000083397,CUST002122,ATM04753,4,0.9735884485351247,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7971963582059463,0.21409080424208102,1
TXN000083397,CUST002122,ATM08474,5,0.9734837072834356,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7743902610783873,0.18861345409402133,0
TXN000083294,CUST002677,ATM08025,1,0.9739197823417662,,,0,2,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7702764217034507,0.18435164375313126,0
TXN000083294,CUST002677,ATM05773,2,0.9738356356090216,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7743456182742484,0.18856668081957217,1
TXN000083294,CUST002677,ATM00019,3,0.9737015723066845,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.8056436300141806,0.22437741709119413,0
TXN000083294,CUST002677,ATM04753,4,0.9735884485351247,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7971963582059463,0.21409080424208102,0
TXN000083294,CUST002677,ATM08474,5,0.9734837072834356,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7743902610783873,0.18861345409402133,0
TXN000083360,CUST052331,ATM01544,1,0.9821099233473586,,,0,4,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.8060553371364159,0.20451067080481403,1
TXN000083360,CUST052331,ATM04304,2,0.9803669080176782,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7927536218529619,0.18994256478472474,0
TXN000083360,CUST052331,ATM01935,3,0.9802786721320819,,,0,4,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.8171207356526612,0.21747732458180535,0
TXN000083360,CUST052331,ATM00705,4,0.9797221053648623,,,0,4,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.8075164532071212,0.2061775035736222,0
TXN000083360,CUST052331,ATM07049,5,0.9774918918872715,,,0,2,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.784958005099831,0.18189193625503355,0
TXN000083675,CUST003032,ATM06172,1,0.9444583991573827,,,0,2,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7491261271315295,0.1879515145003269,1
TXN000083675,CUST003032,ATM00665,2,0.9443486756554683,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7683033996584099,0.20908156330871303,0
TXN000083675,CUST003032,ATM00100,3,0.9443349348680241,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7720550593771645,0.21348508802085414,0
TXN000083675,CUST003032,ATM07825,4,0.9443349348680241,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7434976859281637,0.1821653716900882,0
TXN000083675,CUST003032,ATM09544,5,0.9443349348680241,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7667773595116053,0.2073164624800176,0
TXN000083600,CUST060878,ATM06172,1,0.9840583991573828,,,0,2,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7887261271315295,0.1879515145003269,0
TXN000083600,CUST060878,ATM00665,2,0.9839486756554684,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.80790339965841,0.20908156330871314,0
TXN000083600,CUST060878,ATM00100,3,0.9839349348680241,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.8116550593771644,0.21348508802085414,1
TXN000083600,CUST060878,ATM07825,4,0.9839349348680241,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7830976859281636,0.1821653716900882,0
TXN000083600,CUST060878,ATM09544,5,0.9839349348680241,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.8063773595116053,0.2073164624800176,0
TXN000083775,CUST028305,ATM05233,1,0.9601764913976005,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7619201029739526,0.19136961542046302,0
TXN000083775,CUST028305,ATM07849,2,0.9597383382750584,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7747913120986102,0.2055549581977031,0
TXN000083775,CUST028305,ATM03601,3,0.9595197823417662,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7676623626405543,0.19757300466235148,0
TXN000083775,CUST028305,ATM01075,4,0.9591884485351246,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7769130851054388,0.20799230056097492,1
TXN000083775,CUST028305,ATM03901,5,0.9591884485351246,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.767605063150661,0.19751012115850752,0
TXN000083700,CUST004415,ATM08025,1,0.9343197823417662,,,0,2,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7306764217034506,0.1843516437531312,0
TXN000083700,CUST004415,ATM05773,2,0.9342356356090216,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7347456182742486,0.18856668081957237,1
TXN000083700,CUST004415,ATM00019,3,0.9341015723066844,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7660436300141806,0.22437741709119424,0
TXN000083700,CUST004415,ATM04753,4,0.9339884485351246,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7575963582059462,0.21409080424208096,0
TXN000083700,CUST004415,ATM08474,5,0.9338837072834356,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7347902610783872,0.1886134540940213,0
TXN000083671,CUST057661,ATM08025,1,0.9343197823417662,,,0,2,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7306764217034506,0.1843516437531312,0
TXN000083671,CUST057661,ATM05773,2,0.9342356356090216,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7347456182742486,0.18856668081957237,1
TXN000083671,CUST057661,ATM00019,3,0.9341015723066844,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7660436300141806,0.22437741709119424,0
TXN000083671,CUST057661,ATM04753,4,0.9339884485351246,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7575963582059462,0.21409080424208096,0
TXN000083671,CUST057661,ATM08474,5,0.9338837072834356,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7347902610783872,0.1886134540940213,0
TXN000083615,CUST039958,ATM02412,1,0.9444583991573827,,,0,5,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7578483218876193,0.1979062076806601,0
TXN000083615,CUST039958,ATM08325,2,0.9444583991573827,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7426676532075848,0.18189983376801472,0
TXN000083615,CUST039958,ATM02218,3,0.9440879182439363,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7595253280000606,0.19975865652553929,1
TXN000083615,CUST039958,ATM02929,4,0.9440879182439363,,,0,2,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7750280656761094,0.21772574948689086,0
TXN000083615,CUST039958,ATM08185,5,0.9440879182439363,,,0,3,0,0,1,0.3333333333333333,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7621648944991674,0.20270955253889494,0
TXN000083629,CUST067871,ATM01332,1,0.9412428899827509,,,0,4,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7640143181453632,0.20641440101208286,0
TXN000083629,CUST067871,ATM00724,2,0.9388300807027259,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7667536644519625,0.20957976234987308,0
TXN000083629,CUST067871,ATM08668,3,0.9384873419669603,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7410602378096959,0.18170111920007456,0
TXN000083629,CUST067871,ATM02398,4,0.9383820861371538,,,0,4,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7604670654124176,0.20238642072669438,0
TXN000083629,CUST067871,ATM05066,5,0.9377222396699183,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7582584515069712,0.19991829671127512,1
TXN000083919,CUST055926,ATM01332,1,0.9952428899827509,,,0,4,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.8180143181453632,0.20641440101208275,0
TXN000083919,CUST055926,ATM00724,2,0.9928300807027257,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.8207536644519625,0.20957976234987308,0
TXN000083919,CUST055926,ATM08668,3,0.9924873419669602,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7950602378096959,0.18170111920007456,0
TXN000083919,CUST055926,ATM02398,4,0.9923820861371537,,,0,4,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.8144670654124176,0.20238642072669438,1
TXN000083919,CUST055926,ATM05066,5,0.9917222396699182,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.8122584515069713,0.19991829671127512,0
TXN000083848,CUST052302,ATM09493,1,0.8023296159079808,,,0,4,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.660510111627852,0.1804949104424,0
TXN000083848,CUST052302,ATM01015,2,0.800119819566621,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.6850295922305708,0.2068351123321885,0
TXN000083848,CUST052302,ATM08162,3,0.7933798255549458,,,0,6,0,0,0,0.0,0.5067399092327144,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7110485314649895,0.23900191859073505,0
TXN000083848,CUST052302,ATM03919,4,0.7880785176002532,,,0,6,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.6661014750921053,0.18618963749389328,1
TXN000083848,CUST052302,ATM04106,5,0.7879458391141143,,,0,2,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.6673431224362714,0.1874784211407833,0
TXN000083832,CUST034064,ATM02412,1,0.9840583991573828,,,0,5,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7974483218876193,0.1979062076806602,0
TXN000083832,CUST034064,ATM08325,2,0.9840583991573828,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7822676532075847,0.1818998337680148,0
TXN000083832,CUST034064,ATM02218,3,0.9836879182439364,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7991253280000604,0.19975865652553926,1
TXN000083832,CUST034064,ATM02929,4,0.9836879182439364,,,0,2,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.8146280656761092,0.2177257494868908,0
TXN000083832,CUST034064,ATM08185,5,0.9836879182439364,,,0,3,0,0,1,0.3333333333333333,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.8017648944991672,0.20270955253889492,0
TXN000083824,CUST018602,ATM09479,1,0.9895243599226063,,,0,3,0,1,0,0.0,0.6192992595476848,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.8524409586919328,0.25329500936510996,0
TXN000083824,CUST018602,ATM08485,2,0.9892412126995184,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7886424534553379,0.17770390570813435,1
TXN000083824,CUST018602,ATM03686,3,0.9889477545214007,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.8170016129146237,0.2080273580270107,0
TXN000083824,CUST018602,ATM07150,4,0.9889477545214007,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7916652008369179,0.18071329233884662,0
TXN000083824,CUST018602,ATM07681,5,0.9888039260303542,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7912135644062253,0.18026043456089846,0
TXN000083960,CUST017295,ATM03491,1,0.9498420268996253,,,0,5,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7628824012977234,0.19869548923711147,0
TXN000083960,CUST017295,ATM02510,2,0.9497872835003479,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7678357970953658,0.20423929344028469,0
TXN000083960,CUST017295,ATM00965,3,0.9497142287752288,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7730269070366748,0.2102152095082292,1
TXN000083960,CUST017295,ATM02463,4,0.9491828924314548,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7661449948761642,0.2023297855335195,0
TXN000083960,CUST017295,ATM08309,5,0.9491828924314548,,,0,2,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7495598120707802,0.18452022228085516,0
TXN000083846,CUST016154,ATM06172,1,0.9840583991573828,,,0,2,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7887261271315295,0.1879515145003269,1
TXN000083846,CUST016154,ATM00665,2,0.9839486756554684,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.80790339965841,0.20908156330871314,0
TXN000083846,CUST016154,ATM00100,3,0.9839349348680241,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.8116550593771644,0.21348508802085414,0
TXN000083846,CUST016154,ATM07825,4,0.9839349348680241,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7830976859281636,0.1821653716900882,0
TXN000083846,CUST016154,ATM09544,5,0.9839349348680241,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.8063773595116053,0.2073164624800176,0
TXN000084127,CUST022010,ATM03005,1,0.9380827049922988,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7639430866188286,0.21535918910935511,0
TXN000084127,CUST022010,ATM04130,2,0.9378356356090216,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7456079497064828,0.19450257643715313,0
TXN000084127,CUST022010,ATM03148,3,0.9377015723066845,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7482825031457818,0.19741419606817917,1
TXN000084127,CUST022010,ATM06973,4,0.9375884485351247,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7375379778383925,0.1859749955946109,0
TXN000084127,CUST022010,ATM02344,5,0.9374837072834357,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7565988027466797,0.2067490427907018,0
TXN000084120,CUST003764,ATM03002,1,0.9646636964128629,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7731586166973826,0.20008630120648585,0
TXN000084120,CUST003764,ATM03933,2,0.9646081195791155,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7846728758742995,0.21330368171127687,1
TXN000084120,CUST003764,ATM02233,3,0.9642273642700696,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7770251117232571,0.20443075410954548,0
TXN000084120,CUST003764,ATM04301,4,0.9624957387363613,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7673686068506874,0.19375259431137065,0
TXN000084120,CUST003764,ATM05928,5,0.9612112136262747,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7623514393809924,0.1884266686613212,0
TXN000084296,CUST008606,ATM09493,1,0.8023296159079808,,,0,4,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.660510111627852,0.18721684729575333,0
TXN000084296,CUST008606,ATM01015,2,0.800119819566621,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.6850295922305708,0.21453800301617207,0
TXN000084296,CUST008606,ATM08162,3,0.7933798255549458,,,0,6,0,0,0,0.0,0.2760556570054949,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.6892933325349573,0.21968052658010734,0
TXN000084296,CUST008606,ATM09947,4,0.7921946402676844,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.6587945389076536,0.1854409674585755,1
TXN000084296,CUST008606,ATM03919,5,0.7880785176002532,,,0,6,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.6661014750921053,0.1931236556493919,0
TXN000084182,CUST006629,ATM08025,1,0.9343197823417662,,,0,2,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7306764217034506,0.1843516437531312,1
TXN000084182,CUST006629,ATM05773,2,0.9342356356090216,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7347456182742486,0.18856668081957237,0
TXN000084182,CUST006629,ATM00019,3,0.9341015723066844,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7660436300141806,0.22437741709119424,0
TXN000084182,CUST006629,ATM04753,4,0.9339884485351246,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7575963582059462,0.21409080424208096,0
TXN000084182,CUST006629,ATM08474,5,0.9338837072834356,,,0,3,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7347902610783872,0.1886134540940213,0
TXN000084328,CUST011978,ATM01886,1,0.9255014129495271,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7371289654129048,0.21622165123755882,0
TXN000084328,CUST011978,ATM06057,2,0.9255014129495271,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7224037606899573,0.19923745443938862,1
TXN000084328,CUST011978,ATM08665,3,0.9255014129495271,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7158077984930606,0.19206869938824328,0
TXN000084328,CUST011978,ATM07694,4,0.9250636964128629,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7177983513275528,0.19420450322864047,0
TXN000084328,CUST011978,ATM06056,5,0.9250081195791154,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7215254946348826,0.19826769170616873,0
TXN000084308,CUST013326,ATM05233,1,0.9745764913976005,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7763201029739526,0.19136961542046302,0
TXN000084308,CUST013326,ATM07849,2,0.9741383382750584,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7891913120986102,0.2055549581977031,1
TXN000084308,CUST013326,ATM03601,3,0.9739197823417662,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7820623626405543,0.19757300466235148,0
TXN000084308,CUST013326,ATM01075,4,0.9735884485351247,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7913130851054387,0.20799230056097492,0
TXN000084308,CUST013326,ATM03901,5,0.9735884485351247,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.782005063150661,0.19751012115850752,0
TXN000084101,CUST004844,ATM03005,1,0.9380827049922988,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7639430866188286,0.21535918910935511,0
TXN000084101,CUST004844,ATM04130,2,0.9378356356090216,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7456079497064828,0.19450257643715313,0
TXN000084101,CUST004844,ATM03148,3,0.9377015723066845,,,0,1,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7482825031457818,0.19741419606817917,1
TXN000084101,CUST004844,ATM06973,4,0.9375884485351247,,,0,0,0,0,0,0.0,0.0,1,,0,,,0,synthetic,synthetic_candidate_simulation,unavailable_without_transaction_coordinates,0.7375379778383925,0.1859749955946109,0
